UPC,Item_Number,Quantity_NC,Quantity_AZ,Total,Dealer Price,Sale Price
604544671117,410577BK-R,6,3,9,32.99,
648018014376,410600PBK,6,4,10,14.99,
648018127281,410610PBK,0,5,5,26.99,
604544647990,410700BKR,3,3,6,39.99,
604544648058,410701BKR,2,0,2,39.99,
604544662795,410707BKR,2,2,4,39.99,
604544648041,410757BKR,2,2,4,39.99,
604544659603,410761ABKR,0,0,0,39.99,
604544662474,410770BKR,1,2,3,39.99,
604544662658,410777BKR,2,2,4,39.99,
604544673494,416000BK,0,1,1,24.99,
604544673500,416002BK,6,6,12,24.99,
604544673593,416049BK,0,1,1,24.99,
604544673562,416063BK,98,77,175,24.99,
604544673517,416068BK,6,3,9,,
604544673531,416070BK,3,2,5,24.99,
604544673524,416076BK,8,2,10,24.99,
604544673548,416078BK,0,0,0,24.99,
604544673708,416102BK,0,2,2,39.99,
604544673715,416168BK,0,0,0,39.99,
604544673722,416176BK,1,2,3,39.99,
604544615586,417502UG,7,29,36,16.99,
604544617849,417525UG,23,1,24,,
604544615593,417563UG,2,2,4,16.99,
604544615715,417568UG,10,0,10,16.99,
604544664164,417570UG,8,3,11,16.99,
604544664171,417576UG,6,2,8,16.99,
604544664188,417578UG,6,2,8,16.99,
604544621594,419000BBR,5,2,7,39.99,
604544621631,419002BBR,6,3,9,39.99,
648018090554,70GS12BK,11,15,26,26.99,
648018127496,70GS15BK,0,0,0,16.99,
648018121128,70GS16BK,15,3,18,28.99,
648018009976,70UT00BK,0,0,0,7.49,
648018175015,71RA01BK,0,0,0,10.99,
648018049576,73IP04BK-R,2,2,4,9.49,
648018090882,73IP05BK-L,2,2,4,9.49,
648018049583,73IP05BK-R,3,2,5,9.49,
648018049590,73IP06BK-R,2,2,4,9.49,
648018090905,73IP07BK-L,2,3,5,9.49,
648018049606,73IP07BK-R,3,2,5,9.49,
648018189470,74SG36BK,39,25,64,39.99,
648018010866,40IP06BK,1,2,3,15.99,
604544662603,410776BKR,4,0,4,,
604544673692,416100BK,3,5,8,,
604544673777,416142BK,2,2,4,39.99,
689585854385,4160003,0,0,0,289.99,
689585855559,525256,0,0,0,239.99,
689585855566,525257,43,38,81,209.99,
713440971198,11238801,0,0,0,29.99,
661120416692,1099442,0,0,0,128.99,
661120416708,1099443,7,14,21,209.99,
661120418245,1100477,9,0,9,26.99,
661120418252,1100478,3,1,4,39.99,
661120418269,1100479,6,0,6,60.99,
661120418405,1100481,0,2,2,64.99,
661120418450,1100483,0,19,19,169.99,
661120079057,1117132,0,4,4,64.99,
661120103813,1134446,0,0,0,153.99,
661120106487,1137118,4,0,4,111.99,
855959003301,BABU45ACP,0,0,0,429.99,
855959001147,BAC2K45/410,11,3,14,449.99,
855959001178,BACD45/410,5,0,5,429.99,
855959002892,BAGR-45/410,26,0,26,319.99,
855959002502,BAM357/38,35,16,51,429.99,
855959006135,BAPA-45/410,15,12,27,519.99,
855959002618,BARII357/38,63,38,101,609.99,
855959001840,BARII45/410,13,10,23,609.99,
855959008955,BARN-45ACP,27,24,51,239.99,
855959001574,BARR45/410,33,17,50,609.99,
855959009983,BARW-45/410,1,27,28,259.99,
855959007408,BASL-22LR,99,99,198,324.99,
855959009761,BASL-380ACP,95,22,117,334.99,
855959001369,BASL-9MM,31,19,50,334.99,
855959002366,BASRS-22LR,99,61,160,229.99,
855959005534,BASRS-380ACP,0,8,8,239.99,
855959005930,BASRS-9MM,0,11,11,239.99,
855959001161,BASS45/410,96,32,128,479.99,
855959001567,BASSIV45/410,49,16,65,519.99,
855959001031,BATD357/38,99,46,145,429.99,379.99
855959001017,BATD45/410,99,68,167,429.99,379.99
855959001109,BATD9MM,71,57,128,429.99,379.99
855959009815,BATP-45/410,78,22,100,569.99,469.99
855959001291,PT2A45/410,6,9,15,699.99,
023614250951,051407490,3,4,7,429.0,
023614250975,051409490,20,40,60,469.0,
023614251552,051421490,14,15,29,509.0,
023614253228,051427490,0,0,0,529.0,
023614251897,051428490,2,6,8,499.0,
023614251903,051429490,7,2,9,499.0,
023614257349,051442490,9,7,16,429.0,
023614259541,051448490,0,4,4,399.0,
023614068204,051461490,7,0,7,529.0,
023614397663,051482490,13,7,20,349.0,
023614397670,051483490,3,2,5,379.0,
023614043386,051498490,14,12,26,349.0,
023614043393,051499490,8,0,8,459.0,
023614444008,051530490,11,8,19,429.0,429.0
023614678502,051534490,7,3,10,469.0,
023614735328,051537490,0,0,0,329.0,
023614735618,051543490,0,0,0,469.0,
023614742517,051562490,15,10,25,619.0,
023614742708,051564490,37,14,51,519.0,
023614850908,051572490,1,3,4,619.0,
023614850915,051573490,8,5,13,599.0,
023614853930,051580490,2,7,9,669.0,
023614853947,051581490,6,1,7,689.0,
023614853954,051582490,0,0,0,789.0,
023614857556,051584490,0,0,0,599.0,
023614857563,051585490,0,0,0,599.0,
023614857570,051586490,0,0,0,429.0,
023614072003,051802490,0,11,11,559.0,
023614072010,051803490,0,0,0,559.0,
023614042389,051814490,2,6,8,579.0,
023614044178,051820490,0,0,0,649.0,
023614443728,051851490,0,0,0,599.0,
023614742715,051879490,0,0,0,549.0,
023614742722,051880490,0,0,0,549.0,
023614857587,051893490,0,0,0,599.0,
023614857594,051894490,0,0,0,599.0,
023614857600,051895490,0,0,0,599.0,
023614857617,051896490,0,0,0,599.0,
023614857624,051897490,0,0,0,599.0,
023614857631,051898490,0,0,0,599.0,
023614044451,051904492,11,16,27,599.0,
023614044468,051905492,1,3,4,599.0,
023614443742,051912492,9,0,9,709.0,
023614443759,051913492,0,0,0,709.0,
023614850984,051969492,0,0,0,709.0,
023614850991,051970492,0,0,0,709.0,
023614851004,051971492,0,0,0,789.0,
023614851011,051972492,0,0,0,789.0,
023614857648,051985492,0,0,0,709.0,
023614857655,051986492,0,0,0,709.0,
023614857662,051987492,0,0,0,709.0,
023614857679,051988492,0,0,0,709.0,
023614857686,051989492,0,0,0,709.0,
023614857693,051990492,0,0,0,709.0,
023614743446,011294113,0,0,0,1489.0,
023614443148,011412605,0,0,0,989.0,
023614443162,011413304,0,0,0,939.0,
023614443186,011413604,0,0,0,989.0,
023614686798,011417204,0,0,0,939.0,
023614686774,011417304,0,0,0,889.0,
023614735281,011420205,0,0,0,999.99,
023614739081,011426205,0,0,0,1039.99,
023614743255,011428205,0,0,0,1039.99,
023614849285,011430205,0,0,0,1039.99,
023614849315,011431204,0,0,0,999.0,
023614853077,011433321,0,0,0,1099.0,
023614853312,011434204,0,0,0,1039.99,
023614853305,011434205,0,0,0,1039.99,
023614853336,011435204,0,0,0,999.99,
023614853329,011435205,0,0,0,999.99,
023614740735,011700304,0,0,0,1279.0,
023614740797,011701204,0,0,0,1529.0,
023614997658,011702204,33,8,41,1529.99,
023614997641,011702205,6,1,7,1529.99,
023614997696,011704204,33,11,44,1529.99,
023614740896,011705204,32,4,36,1669.0,
023614997573,011706204,0,3,3,1669.99,
023614997566,011706205,0,0,0,1669.99,
023614740957,011708303,0,0,0,1499.0,
023614740940,011708304,0,0,0,1499.0,
023614997610,011732204,3,3,6,1669.99,
023614744061,011735304,0,3,3,1289.0,
023614997559,011739204,0,0,0,1669.0,
023614997634,011740204,5,2,7,1529.0,
023614849445,011742204,1,0,1,1529.99,
023614849421,011743204,0,0,0,1669.99,
023614853589,011748205,0,0,0,1599.0,
023614853343,011745321,0,0,0,1449.0,
023614853299,011746204,0,0,0,1529.99,
023614853282,011746205,0,0,0,1529.99,
023614853275,011747204,0,0,0,1669.99,
023614853268,011747205,0,0,0,1669.99,
023614855859,011753321,0,0,0,1449.0,
023614857464,011764204,0,0,0,1669.99,
023614857488,011765204,0,0,0,1529.99,
023614072096,0118003004,0,0,0,1419.0,
023614072089,0118003005,0,0,0,1419.0,
023614439585,0118005004,0,0,0,1469.0,
023614439578,0118005005,0,0,0,1469.0,
023614398226,0118203004,0,0,0,1729.0,
023614997351,0118255004,0,0,0,1579.0,
023614997276,0118475004,0,0,0,1759.99,
023614997269,0118475005,0,0,0,1759.99,
023614743309,0119002004,0,0,0,1699.0,
023614997252,0119005004,0,0,0,1759.99,
023614997245,0119005005,0,0,0,1759.99,
023614743552,0119015004,0,0,0,1429.0,
023614743545,0119015005,0,0,0,1429.0,
023614997511,0119072004,0,0,0,1699.0,
023614997535,0119082004,0,0,0,1529.0,
023614853176,0119112004,0,0,0,1699.99,
023614853169,0119112005,0,0,0,1699.99,
023614853190,0119115004,0,0,0,1759.99,
023614853183,0119115005,0,0,0,1759.99,
023614853213,0119122004,0,0,0,1529.99,
023614853237,0119125004,0,0,0,1579.0,
023614737919,012286304,0,0,0,599.0,
023614737902,012286305,0,0,0,599.0,
023614737957,012286604,0,0,0,619.0,
023614737940,012286605,0,0,0,619.0,
023614741305,012286814,0,0,0,649.0,
023614741329,012286914,0,0,0,649.0,
023614741206,012289113,0,0,0,649.0,
023614738060,012289204,0,0,0,589.0,
023614738046,012289304,3,0,3,569.0,
023614740612,012289604,3,0,3,589.0,
023614073192,0135313009,0,0,0,2639.0,
023614073185,0135313010,0,0,0,2639.0,
023614400455,0135316010,0,0,0,2639.0,
023614043980,013531812,0,0,0,2689.0,
023614396598,0135533009,0,0,0,2959.0,
023614396604,0135533010,0,0,0,2959.0,
023614398295,0135793009,0,0,0,2799.0,
023614398318,0135803009,0,0,0,3139.0,
023614400684,0136243009,0,0,0,3029.0,
023614236917,017054401,0,0,0,1249.0,
023614442226,017081401,0,0,0,1589.0,
023614735250,017087401,0,0,0,4469.0,
023614443018,018073302,0,0,0,1889.0,
023614443001,018073303,0,0,0,1889.0,
023614442998,018073304,0,0,0,1889.0,
023614443032,018073603,0,0,0,1889.0,
023614443025,018073604,0,0,0,1889.0,
023614443216,018074327,0,0,0,1949.0,
023614737063,0180766005,0,0,0,2199.0,
023614681465,018111303,0,0,0,2189.0,
023614679387,018115303,0,0,0,1839.0,
023614679370,018115304,0,0,0,1839.0,
023614679424,018117304,0,0,0,2739.0,
023614744047,018117513,0,0,0,2799.99,
023614735120,018142304,0,0,0,2199.0,
023614737421,018142604,0,0,0,2199.0,
023614737445,018142813,1,0,1,2259.0,
023614737469,018142913,0,0,0,2259.0,
023614735496,018148303,0,0,0,2049.99,
023614735526,018149303,0,0,0,2399.99,
023614736646,0181624009,0,0,0,4809.0,
023614736745,018163304,0,0,0,2359.0,
023614736752,018163605,0,0,0,2359.0,
023614736660,0181653004,0,0,0,2139.0,
023614736684,0181656004,0,0,0,2139.0,
023614736707,018165813,0,0,0,2199.0,
023614736721,018165913,4,0,4,2199.0,
023614737667,018183302,0,0,0,1989.99,
023614737698,018184302,0,0,0,2319.99,
023614737681,018184303,0,0,0,2319.99,
023614740674,0182093004,0,0,0,2259.0,
023614740698,0182096004,0,0,0,2259.0,
023614744528,018258304,0,0,0,1629.0,
023614744566,018258604,0,0,0,1629.0,
023614744580,018258813,0,0,0,1679.0,
023614744597,018258914,0,0,0,1679.0,
023614744627,018259304,0,0,0,1789.0,
023614744665,018259604,0,0,0,1789.0,
023614744689,018259813,0,0,0,1839.0,
023614744696,018259914,0,0,0,1839.0,
023614440840,018709303,0,0,0,1549.0,
023614679172,018709304,0,0,0,1549.0,
023614440864,018710303,0,0,0,1469.0,
023614739296,018719203,0,0,0,1929.99,
023614737742,018719204,0,0,0,1929.99,
023614743347,018722203,0,0,0,1929.0,
023614743330,018722204,0,0,0,1929.0,
023614849353,018725304,0,0,0,1929.0,
023614852377,018728306,0,0,0,1969.0,
023614853374,018729203,0,0,0,1929.99,
023614853367,018729204,0,0,0,1929.99,
023614853350,018729205,0,0,0,1929.99,
023614025559,021001102,0,0,0,589.0,
023614824831,021002102,0,0,0,1349.0,
023614824848,021003102,0,0,0,1349.0,
023614736592,021023102,0,0,0,839.0,
023614855842,011438204,0,0,0,1039.99,
023614025474,024100103,0,0,0,619.0,
023614025481,024101103,0,0,0,709.0,
023614243816,024105155,0,0,0,979.0,
023614250197,024107102,0,0,0,649.0,
023614250203,024108102,0,0,0,769.0,
023614071242,024115103,0,0,0,579.0,
023614252733,025175202,0,0,0,599.0,
023614257943,025175270,0,0,0,629.0,
023614255222,025176202,0,0,0,619.0,
023614257950,025176204,0,0,0,639.0,
023614257967,025176270,2,0,2,639.0,
023614686682,025236202,0,0,0,749.0,
023614686705,025236270,0,0,0,789.0,
023614856986,025252202,0,0,0,679.0,
023614856375,025253202,0,0,0,699.0,
023614856382,025253204,0,0,0,729.0,
023614856399,025253270,0,0,0,729.0,
023614856993,025256202,0,0,0,629.0,
023614287001,031001218,0,0,0,1239.0,
023614074939,031001223,0,0,0,1239.0,
023614286974,031001224,0,0,0,1239.0,
023614286998,031001226,0,0,0,1239.0,
023614439646,031047211,0,0,0,1099.0,
023614439660,031047218,0,0,0,1099.0,
023614439691,031047224,0,0,0,1099.0,
023614439707,031047226,0,0,0,1099.0,
023614439721,031047229,0,0,0,1189.0,
023614439752,031048218,0,0,0,1099.0,
023614439790,031048226,0,0,0,1099.0,
023614439813,031048229,0,0,0,1189.0,
023614443537,031054218,0,0,0,1279.0,
023614736790,031065218,0,0,0,1309.0,
023614852414,031072218,0,0,0,1359.0,
023614852421,031072224,0,0,0,1359.0,
023614852438,031072226,0,0,0,1359.0,
023614852469,031072227,0,0,0,1439.0,
023614852476,031072229,0,0,0,1439.0,
023614240655,034006118,0,0,0,839.0,
023614240341,034006124,0,0,0,889.0,
023614240365,034006126,0,0,0,889.0,
023614741510,034006182,0,0,0,839.0,
023614250029,034009111,0,0,0,889.0,
023614250043,034009118,0,0,0,889.0,
023614249986,034009126,0,0,0,929.0,
023614250005,034009129,0,0,0,929.0,
023614741534,034009182,0,0,0,889.0,
023614259602,034015118,0,0,0,1049.0,
023614259701,034015129,0,0,0,1099.0,
023614741527,034015182,0,0,0,1049.0,
023614066620,034018118,0,0,0,949.0,
023614741541,034018182,0,0,0,949.0,
023614258155,035200218,0,0,0,909.0,
023614258216,035200224,0,0,0,909.0,
023614258230,035200226,0,0,0,909.0,
023614258254,035200229,0,0,0,939.0,
023614442844,035200282,0,0,0,909.0,
023614257998,035208211,0,0,0,809.0,
023614258681,035208216,0,0,0,809.0,
023614258001,035208218,0,0,0,809.0,
023614258063,035208224,0,0,0,809.0,
023614258087,035208226,0,0,0,809.0,
023614258094,035208227,0,0,0,839.0,
023614258100,035208229,0,0,0,839.0,
023614442820,035208282,0,0,0,809.0,
023614067283,035235218,0,0,0,1239.0,
023614067351,035235224,0,0,0,1239.0,
023614067375,035235226,0,0,0,1239.0,
023614067399,035235229,0,0,0,1269.0,
023614442905,035235282,0,0,0,1239.0,
023614071587,035255218,0,0,0,829.0,
023614071679,035255226,0,0,0,829.0,
023614442837,035255282,0,0,0,829.0,
023614679318,035438218,4,0,4,1059.0,
023614679349,035438227,0,0,0,1099.0,
023614679363,035438229,0,0,0,1099.0,
023614679301,035438282,16,4,20,1059.0,
023614738077,035438294,0,0,0,1099.0,
023614851295,035438299,0,1,1,1099.0,
023614739883,035496218,0,0,0,749.0,
023614739906,035496224,0,0,0,749.0,
023614739920,035496226,0,0,0,749.0,
023614739951,035496227,0,0,0,789.0,
023614739968,035496229,9,0,9,789.0,
023614739869,035496282,0,2,2,749.0,
023614740049,035497218,0,0,0,979.0,
023614740063,035497224,0,0,0,979.0,
023614740087,035497226,0,2,2,979.0,
023614740117,035497227,0,4,4,1009.0,
023614740124,035497229,0,0,0,1009.0,
023614740025,035497282,0,0,0,979.0,
023614997788,035531282,1,7,8,989.99,
023614997795,035531294,5,5,10,1019.99,
023614849551,035538226,0,0,0,1959.0,
023614849568,035538227,0,0,0,1979.0,
023614849582,035538229,0,2,2,1979.0,
023614849537,035538246,0,0,0,1979.0,
023614849506,035538282,7,2,9,1959.0,
023614849575,035538288,0,0,0,1999.0,
023614849605,035538297,0,0,0,1979.0,
023614857266,035538298,0,0,0,1979.0,
023614849513,035538299,2,0,2,1979.0,
023614849674,035539227,2,1,3,2009.0,
023614849698,035539229,0,1,1,2009.0,
023614849643,035539282,0,0,0,1989.0,
023614849681,035539288,0,0,0,2029.0,
023614849711,035539297,2,0,2,2009.0,
023614849650,035539299,0,0,0,2009.0,
023614849803,035540226,0,0,0,1959.0,
023614849810,035540227,4,3,7,1979.0,
023614849834,035540229,2,1,3,1979.0,
023614849780,035540246,0,0,0,1979.0,
023614849759,035540282,4,2,6,1959.0,
023614849827,035540288,0,0,0,1999.0,
023614849858,035540297,1,0,1,1979.0,
023614849766,035540299,3,2,5,1979.0,
023614849940,035541229,1,0,1,2009.0,
023614849896,035541282,0,0,0,1989.0,
023614849933,035541288,0,0,0,2029.0,
023614849964,035541297,0,0,0,2009.0,
023614849902,035541299,0,0,0,2009.0,
023614850007,035542282,2,2,4,1739.0,
023614857396,035542298,0,0,0,1759.0,
023614850014,035542299,0,0,0,1759.0,
023614850137,035543282,4,1,5,1769.0,
023614850199,035543229,0,0,0,1789.0,
023614850144,035543299,0,0,0,1789.0,
023614850434,035544229,1,2,3,2139.0,
023614850359,035544282,1,2,3,2109.0,
023614850441,035544297,3,0,3,2139.0,
023614850368,035544299,0,0,0,2139.0,
023614850632,035545229,0,0,0,2159.0,
023614850571,035545282,2,2,4,2139.0,
023614850625,035545288,0,0,0,2189.0,
023614850649,035545297,0,0,0,2159.0,
023614850588,035545299,0,0,0,2159.0,
023614852490,035554224,0,0,0,889.0,
023614852537,035554227,0,0,0,919.0,
023614852551,035554229,1,0,1,919.0,
023614852483,035554282,2,1,3,889.0,
023614852520,035554299,0,0,0,919.0,
023614852711,035555227,0,0,0,1209.0,
023614852735,035555229,2,0,2,1209.0,
023614852674,035555282,0,0,0,1189.0,
023614852698,035555294,3,0,3,1209.0,
023614852766,035555297,0,0,0,1209.0,
023614852704,035555299,0,0,0,1209.0,
023614852629,035556227,0,0,0,1929.0,
023614852636,035556229,2,0,2,1929.0,
023614852575,035556282,1,0,1,1879.0,
023614852605,035556299,0,0,0,1929.0,
023614855989,035557224,0,0,0,1049.0,
023614853015,035557227,0,0,0,1089.0,
023614853039,035557229,0,0,0,1089.0,
023614853008,035557246,0,0,0,1089.0,
023614852957,035557282,3,0,3,1049.0,
023614853022,035557288,0,0,0,1119.0,
023614853053,035557297,0,0,0,1089.0,
023614857242,035557298,0,0,0,1089.0,
023614852988,035557299,0,0,0,1089.0,
023614852810,035558218,0,0,0,1029.0,
023614852827,035558224,0,0,0,1029.0,
023614852834,035558226,0,0,0,1029.0,
023614852896,035558227,0,0,0,1059.0,
023614852919,035558229,0,0,0,1059.0,
023614852889,035558246,0,0,0,1059.0,
023614852797,035558282,0,0,0,1029.0,
023614852902,035558288,0,0,0,1089.0,
023614852858,035558294,0,0,0,1059.0,
023614852933,035558297,0,0,0,1059.0,
023614857228,035558298,0,0,0,1059.0,
023614852865,035558299,0,0,0,1059.0,
023614853602,035559218,0,0,0,1059.0,
023614853619,035559227,0,0,0,1099.0,
023614853633,035559229,2,0,2,1099.0,
023614853596,035559282,1,2,3,1059.0,
023614853770,035559297,0,0,0,1099.0,
023614857235,035559298,0,0,0,1099.0,
023614853763,035559299,0,0,0,1099.0,
023614853695,035560218,2,0,2,1289.0,
023614853688,035560282,3,0,3,1289.0,
023614856764,035581218,0,0,0,1349.0,
023614856726,035581282,0,0,0,1349.0,
023614856061,035582218,0,0,0,1989.0,
023614856160,035582229,0,0,0,2009.0,
023614856047,035582282,0,0,0,1989.0,
023614856184,035582297,0,0,0,2009.0,
023614857280,035582298,0,0,0,2009.0,
023614856771,035587218,0,0,0,1329.0,
023614856757,035587282,0,0,0,1329.0,
023614857020,035588282,0,0,0,989.0,
023614857075,035588297,0,0,0,1019.0,
023614857051,035588298,0,0,0,1019.0,
023614400929,035800218,0,0,0,509.0,
023614398240,035800224,0,0,0,509.0,
023614398257,035800226,0,0,0,509.0,
023614398264,035800227,0,0,0,509.0,
023614398271,035800229,0,0,0,509.0,
023614442301,035800282,0,0,0,509.0,
023614058717,035801218,0,0,0,579.0,
023614400608,035801224,0,0,0,579.0,
023614400615,035801226,0,0,0,579.0,
023614400639,035801229,0,0,0,579.0,
023614442295,035801282,0,0,0,579.0,
023614442813,035808282,0,0,0,509.0,
023614975984,112025024,0,0,0,52.99,
023614199526,112025050,0,0,0,52.99,
023614843825,112044506,11,5,16,43.99,
023614971023,112044508,5,0,5,43.99,
023614971054,112044511,0,0,0,43.99,
023614048183,112044601,3,1,4,37.99,
023614048213,112044602,6,1,7,37.99,
023614415534,112044607,6,7,13,37.99,
023614951247,112044609,6,2,8,37.99,
023614962038,112044612,1,7,8,37.99,
023614970729,112044614,8,0,8,37.99,
023614644736,112050293,0,0,0,52.99,
023614025290,112055190,0,0,0,28.99,
023614370123,112055191,0,0,0,34.99,
023614415541,112055192,44,16,60,27.99,
023614203964,112055290,0,3,3,39.99,
023614048091,112055291,0,0,0,39.99,
023614042402,051816490,37,0,37,599.0,
023614062400,051507490,10,0,10,509.0,
023614062530,051508490,14,12,26,519.0,
023614850953,051890490,6,5,11,499.99,
023614740773,011701304,0,0,0,1449.0,
023614740872,011705304,0,0,0,1559.0,
023614997436,0119053004,0,0,0,1579.99,
023614997450,0119055004,0,0,0,1579.99,
023614997412,0119063004,0,0,0,1679.99,
023614853206,0119122005,0,0,0,1529.99,
023614744153,012292914,0,0,0,559.99,
023614398332,0135813009,0,0,0,2799.99,
023614737650,018183303,0,0,0,1989.99,
023614739302,0181993010,0,0,0,2959.99,
023614744542,018258513,1,5,6,1679.99,
023614997238,018724303,1,0,1,1789.99,
023614735014,021022102,0,0,0,719.99,
023614741169,021024102,0,0,0,749.0,
023614735021,024127103,0,0,0,689.99,
023614744184,025251202,0,0,0,539.0,
023614744207,025251270,0,0,0,569.0,
023614240624,034006109,0,0,0,839.0,
023614240648,034006116,0,0,0,839.0,
023614997740,034036118,0,0,0,1209.99,
023614258148,035200211,0,0,0,909.0,
023614258247,035200227,0,0,0,939.0,
023614258056,035208223,0,0,0,809.0,
023614258070,035208225,0,0,0,809.0,
023614071693,035255229,0,0,0,859.0,
023614679356,035438288,0,0,0,1129.0,
023614744788,035528288,0,0,0,869.99,
023614744801,035528297,0,0,0,849.99,
023614744818,035528299,0,0,0,849.99,
023614997832,035531297,0,0,0,1019.99,
023614852995,035557248,0,0,0,1089.0,
023614852964,035557283,0,0,0,1089.0,
023614852872,035558248,0,0,0,1059.0,
023614852841,035558283,0,0,0,1059.0,
023614970736,112044615,6,9,15,37.99,
023614850878,051569490,0,0,0,359.99,
023614853657,051578490,0,99,99,409.99,384.99
023614735298,011420204,9,3,12,999.99,
023614739098,011426204,0,0,0,1039.99,
023614743262,011428204,0,0,0,1039.99,
023614398387,0135833009,0,0,0,2639.99,
023614744030,018117514,1,0,1,2799.99,
023614744023,018142513,0,0,0,2249.99,
023614744016,018142514,0,0,0,2249.99,
023614735502,018148302,0,0,0,2049.99,
023614735489,018148304,0,0,0,2049.99,
023614735533,018149302,0,0,0,2399.99,
023614743804,018161304,0,0,0,1509.0,
023614736905,018161604,0,1,1,1509.0,
023614743811,018161813,0,4,4,1559.0,
023614743828,018161913,29,5,34,1559.0,
023614737612,018181327,0,0,0,2099.99,
023614737636,018182327,0,0,0,2459.99,
023614739319,0181993009,0,0,0,2959.99,
023614743477,0182403009,0,0,0,2629.99,
023614743460,0182403010,0,0,0,2629.99,
023614743484,0182413010,0,0,0,2959.99,
023614743491,0182413009,0,0,0,2959.99,
023614744177,0182463009,0,0,0,2739.99,
023614744160,0182463010,0,0,0,2739.99,
023614854623,018321303,0,0,0,6299.0,
023614997221,018724304,1,2,3,1789.99,
023614744795,035528229,0,0,0,849.99,
023614744740,035528282,0,0,0,829.99,
023614744764,035528294,0,0,0,849.99,
023614985457,3220318B,0,0,0,,
023614985440,3220319B,0,0,0,,
023614985471,3220322B,0,0,0,,
023614985495,3220323B,0,0,0,,
023614978817,3220324B,55,25,80,,
023614978800,3220329B,36,17,53,,
023614985334,3220337,0,0,0,,
023614985341,3220338,0,0,0,,
023614978787,3220364B,0,0,0,,
023614985327,3220419,0,0,0,,
023614978756,3220431,0,1,1,,
023614978824,3220432,7,3,10,,
023614982777,3220434B,0,0,0,,
023614985389,3220443B,0,0,0,,
023614978794,3220444B,19,6,25,,
023614985365,3220459B,0,0,0,,
023614985426,3220462B,0,0,0,,
661120079903,1112554,88,12,100,,
661120414254,1085875,31,17,48,,
661120414261,1085876,32,23,55,,
661120416111,1095704,37,15,52,,
661120416128,1095705,62,7,69,,
661120106166,1135880,99,4,103,,
661120079545,1991724,43,9,52,,
794504877731,BB1-7F,71,8,79,,
794504877830,BB1-9F,14,10,24,,
696859308444,BB1-9TF,22,10,32,,
000381260017,626001,99,78,177,2.82,
000381260505,626050,6,5,11,6.58,
000381260628,626062,0,0,0,12.22,
000381260635,626063,0,1,1,12.22,
000381001337,200133,4,4,8,1423.16,
000381001559,200155,11,13,24,1583.9,
000381002006,200200,0,0,0,718.16,
000381002181,200218,4,3,7,206.8,
000381002792,200279,10,5,15,310.2,
000381002990,200299,12,5,17,334.64,
000381004727,200472,15,14,29,297.04,
000381004758,200475,12,10,22,487.86,
000381004802,200480,2,4,6,,
000381004819,200481,1,1,2,,
000381004857,200485,13,14,27,146.64,
000381004864,200486,35,24,59,,
000381004871,200487,16,17,33,146.64,
000381004888,200488,8,9,17,217.14,
000381004895,200489,25,20,45,,
000381004901,200490,17,17,34,193.64,
000381004918,200491,23,20,43,,
000381004925,200492,22,20,42,,
000381004932,200493,5,4,9,278.24,
000381004949,200494,14,10,24,325.24,
000381004956,200495,12,12,24,,
000381004963,200496,11,12,23,387.28,
000381004970,200497,10,12,22,387.28,
000381006219,200621,2,1,3,511.36,
000381006363,200636,4,2,6,626.04,
000381301024,300102,1,0,1,1315.06,
000381302151,300215,1,2,3,239.7,
000381302342,300234,0,0,0,186.12,
000381302366,300236,4,6,10,186.12,
000381302601,300260,87,10,97,145.7,
